iri,label,domain,obo_id
http://purl.allotrope.org/ontologies/result#AFR_0003339,cluster identifier,result,AFO_result#AFR:0003339
http://purl.allotrope.org/ontologies/result#AFR_0003341,Raman aggregate document,result,AFO_result#AFR:0003341
http://purl.allotrope.org/ontologies/result#AFR_0003342,optical microscopy document,result,AFO_result#AFR:0003342
http://purl.allotrope.org/ontologies/result#AFR_0003343,optical microscopy aggregate document,result,AFO_result#AFR:0003343
http://purl.allotrope.org/ontologies/result#AFR_0003344,dynamic vapor sorption document,result,AFO_result#AFR:0003344
http://purl.allotrope.org/ontologies/result#AFR_0003345,dynamic vapor sorption aggregate document,result,AFO_result#AFR:0003345
http://purl.allotrope.org/ontologies/result#AFR_0003346,dynamic vapor sorption curve,result,AFO_result#AFR:0003346
http://purl.allotrope.org/ontologies/result#AFR_0003348,scatter correction wavelength setting,result,AFO_result#AFR:0003348
http://purl.allotrope.org/ontologies/result#AFR_0003349,baseline correction enabled setting,result,AFO_result#AFR:0003349
http://purl.allotrope.org/ontologies/result#AFR_0003350,coefficient of determination,result,AFO_result#AFR:0003350
http://purl.allotrope.org/ontologies/result#AFR_0003351,path length,result,AFO_result#AFR:0003351
http://purl.allotrope.org/ontologies/result#AFR_0003352,profile setting document,result,AFO_result#AFR:0003352
http://purl.allotrope.org/ontologies/result#AFR_0003353,profile setting aggregate document,result,AFO_result#AFR:0003353
http://purl.allotrope.org/ontologies/result#AFR_0003355,profile setting feature,result,AFO_result#AFR:0003355
http://purl.allotrope.org/ontologies/result#AFR_0003356,initial setting,result,AFO_result#AFR:0003356
http://purl.allotrope.org/ontologies/result#AFR_0003357,final setting,result,AFO_result#AFR:0003357
http://purl.allotrope.org/ontologies/result#AFR_0003359,setting identifier,result,AFO_result#AFR:0003359
http://purl.allotrope.org/ontologies/result#AFR_0003361,partial pressure setting,result,AFO_result#AFR:0003361
http://purl.allotrope.org/ontologies/result#AFR_0003362,relative humidity setting,result,AFO_result#AFR:0003362
http://purl.allotrope.org/ontologies/result#AFR_0003364,program identifier,result,AFO_result#AFR:0003364
http://purl.allotrope.org/ontologies/result#AFR_0003365,therapeutic class,result,AFO_result#AFR:0003365
http://purl.allotrope.org/ontologies/result#AFR_0003366,program document,result,AFO_result#AFR:0003366
http://purl.allotrope.org/ontologies/result#AFR_0003367,project document,result,AFO_result#AFR:0003367
http://purl.allotrope.org/ontologies/result#AFR_0003368,study document,result,AFO_result#AFR:0003368
http://purl.allotrope.org/ontologies/result#AFR_0003369,study identifier,result,AFO_result#AFR:0003369
http://purl.allotrope.org/ontologies/result#AFR_0003370,project identifier,result,AFO_result#AFR:0003370
http://purl.allotrope.org/ontologies/result#AFR_0003371,normative practice specification,result,AFO_result#AFR:0003371
http://purl.allotrope.org/ontologies/result#AFR_0003373,peak position offset setting,result,AFO_result#AFR:0003373
http://purl.allotrope.org/ontologies/result#AFR_0003374,temperature profile modulation amplitude setting,result,AFO_result#AFR:0003374
http://purl.allotrope.org/ontologies/result#AFR_0003375,temperature profile modulation period setting,result,AFO_result#AFR:0003375
http://purl.allotrope.org/ontologies/result#AFR_0003376,temperature profile modulation heat only setting,result,AFO_result#AFR:0003376
http://purl.allotrope.org/ontologies/result#AFR_0003378,divergence slit width setting,result,AFO_result#AFR:0003378
http://purl.allotrope.org/ontologies/result#AFR_0003379,Soller slit width setting,result,AFO_result#AFR:0003379
http://purl.allotrope.org/ontologies/result#AFR_0003380,guard slit width setting,result,AFO_result#AFR:0003380
http://purl.allotrope.org/ontologies/result#AFR_0003381,receiving slit width setting,result,AFO_result#AFR:0003381
http://purl.allotrope.org/ontologies/result#AFR_0003384,advancing contact angle setting,result,AFO_result#AFR:0003384
http://purl.allotrope.org/ontologies/result#AFR_0003385,receding contact angle setting,result,AFO_result#AFR:0003385
http://purl.allotrope.org/ontologies/result#AFR_0003386,bulk density,result,AFO_result#AFR:0003386
http://purl.allotrope.org/ontologies/result#AFR_0003387,pore diameter by area,result,AFO_result#AFR:0003387
http://purl.allotrope.org/ontologies/result#AFR_0003388,pore diameter by volume,result,AFO_result#AFR:0003388
http://purl.allotrope.org/ontologies/result#AFR_0003389,total intrusion volume,result,AFO_result#AFR:0003389
http://purl.allotrope.org/ontologies/result#AFR_0003390,specific total intrusion volume,result,AFO_result#AFR:0003390
http://purl.allotrope.org/ontologies/result#AFR_0003391,pore diameter reporting range setting,result,AFO_result#AFR:0003391
http://purl.allotrope.org/ontologies/result#AFR_0003392,pressure reporting range setting,result,AFO_result#AFR:0003392
http://purl.allotrope.org/ontologies/result#AFR_0003393,apparent skeletal density,result,AFO_result#AFR:0003393
http://purl.allotrope.org/ontologies/result#AFR_0003394,intrusion data cube,result,AFO_result#AFR:0003394
http://purl.allotrope.org/ontologies/result#AFR_0003395,intrusion reporting data cube,result,AFO_result#AFR:0003395
http://purl.allotrope.org/ontologies/result#AFR_0003396,cumulative specific intrusion,result,AFO_result#AFR:0003396
http://purl.allotrope.org/ontologies/result#AFR_0003397,logarithmic differential intrusion,result,AFO_result#AFR:0003397
http://purl.allotrope.org/ontologies/result#AFR_0003398,specific pore volume,result,AFO_result#AFR:0003398
http://purl.allotrope.org/ontologies/result#AFR_0003399,cumulative specific pore volume,result,AFO_result#AFR:0003399
http://purl.allotrope.org/ontologies/result#AFR_0003400,specific total pore area,result,AFO_result#AFR:0003400
http://purl.allotrope.org/ontologies/result#AFR_0003401,cumulative specific pore area,result,AFO_result#AFR:0003401
http://purl.allotrope.org/ontologies/result#AFR_0003402,bulk volume,result,AFO_result#AFR:0003402
http://purl.allotrope.org/ontologies/result#AFR_0003404,location aggregate document,result,AFO_result#AFR:0003404
http://purl.allotrope.org/ontologies/result#AFR_0003405,location document,result,AFO_result#AFR:0003405
http://purl.allotrope.org/ontologies/result#AFR_0003406,start trigger reason,result,AFO_result#AFR:0003406
http://purl.allotrope.org/ontologies/result#AFR_0003407,end trigger reason,result,AFO_result#AFR:0003407
http://purl.allotrope.org/ontologies/result#AFR_0003408,start volume,result,AFO_result#AFR:0003408
http://purl.allotrope.org/ontologies/result#AFR_0003409,incremental specific pore volume,result,AFO_result#AFR:0003409
http://purl.allotrope.org/ontologies/result#AFR_0003410,incremental specific pore area,result,AFO_result#AFR:0003410
http://purl.allotrope.org/ontologies/result#AFR_0003411,elapsed volume,result,AFO_result#AFR:0003411
http://purl.allotrope.org/ontologies/result#AFR_0003414,study design,result,AFO_result#AFR:0003414
http://purl.allotrope.org/ontologies/result#AFR_0003415,experiment parameter,result,AFO_result#AFR:0003415
http://purl.allotrope.org/ontologies/result#AFR_0003416,study point specification,result,AFO_result#AFR:0003416
http://purl.allotrope.org/ontologies/result#AFR_0003417,study point document,result,AFO_result#AFR:0003417
http://purl.allotrope.org/ontologies/result#AFR_0003418,study point identifier,result,AFO_result#AFR:0003418
http://purl.allotrope.org/ontologies/result#AFR_0003419,study point result document,result,AFO_result#AFR:0003419
http://purl.allotrope.org/ontologies/result#AFR_0003420,experimental parameter document,result,AFO_result#AFR:0003420
http://purl.allotrope.org/ontologies/result#AFR_0003421,experiment parameter identifier,result,AFO_result#AFR:0003421
http://purl.allotrope.org/ontologies/result#AFR_0003422,analytical technique prescription,result,AFO_result#AFR:0003422
http://purl.allotrope.org/ontologies/result#AFR_0003424,study point aggregate document,result,AFO_result#AFR:0003424
http://purl.allotrope.org/ontologies/result#AFR_0003425,study aggregate document,result,AFO_result#AFR:0003425
http://purl.allotrope.org/ontologies/result#AFR_0003426,experimental parameter aggregate document,result,AFO_result#AFR:0003426
http://purl.allotrope.org/ontologies/result#AFR_0003427,study point result aggregate document,result,AFO_result#AFR:0003427
http://purl.allotrope.org/ontologies/result#AFR_0003428,exception document,result,AFO_result#AFR:0003428
http://purl.allotrope.org/ontologies/result#AFR_0003429,exception aggregate document,result,AFO_result#AFR:0003429
http://purl.allotrope.org/ontologies/result#AFR_0003430,exception identifier,result,AFO_result#AFR:0003430
http://purl.allotrope.org/ontologies/role#AFRL_0000003,analyst role,other,AFO_role#AFRL:0000003
http://purl.allotrope.org/ontologies/role#AFRL_0000004,condition role,other,AFO_role#AFRL:0000004
http://purl.allotrope.org/ontologies/role#AFRL_0000005,controller role,other,AFO_role#AFRL:0000005
http://purl.allotrope.org/ontologies/role#AFRL_0000006,denominator,other,AFO_role#AFRL:0000006
http://purl.allotrope.org/ontologies/role#AFRL_0000007,identifier role,other,AFO_role#AFRL:0000007
http://purl.allotrope.org/ontologies/role#AFRL_0000008,input role,other,AFO_role#AFRL:0000008
http://purl.allotrope.org/ontologies/role#AFRL_0000009,interpolation role,other,AFO_role#AFRL:0000009
http://purl.allotrope.org/ontologies/role#AFRL_0000010,material input role,other,AFO_role#AFRL:0000010
http://purl.allotrope.org/ontologies/role#AFRL_0000011,mobile phase,other,AFO_role#AFRL:0000011
http://purl.allotrope.org/ontologies/role#AFRL_0000012,name role,other,AFO_role#AFRL:0000012
http://purl.allotrope.org/ontologies/role#AFRL_0000013,nominal datum,other,AFO_role#AFRL:0000013
http://purl.allotrope.org/ontologies/role#AFRL_0000014,numerator,other,AFO_role#AFRL:0000014
http://purl.allotrope.org/ontologies/role#AFRL_0000015,objective role,other,AFO_role#AFRL:0000015
http://purl.allotrope.org/ontologies/role#AFRL_0000016,operating maximum,other,AFO_role#AFRL:0000016
http://purl.allotrope.org/ontologies/role#AFRL_0000017,operating range,other,AFO_role#AFRL:0000017
http://purl.allotrope.org/ontologies/role#AFRL_0000018,output role,other,AFO_role#AFRL:0000018
http://purl.allotrope.org/ontologies/role#AFRL_0000019,parameter role,other,AFO_role#AFRL:0000019
http://purl.allotrope.org/ontologies/role#AFRL_0000020,material cleaned role,other,AFO_role#AFRL:0000020
http://purl.allotrope.org/ontologies/role#AFRL_0000022,reference role,other,AFO_role#AFRL:0000022
http://purl.allotrope.org/ontologies/role#AFRL_0000026,selected object role,other,AFO_role#AFRL:0000026
http://purl.allotrope.org/ontologies/role#AFRL_0000027,selected device,other,AFO_role#AFRL:0000027
http://purl.allotrope.org/ontologies/role#AFRL_0000028,setting datum,other,AFO_role#AFRL:0000028
http://purl.allotrope.org/ontologies/role#AFRL_0000029,snapshot,other,AFO_role#AFRL:0000029
http://purl.allotrope.org/ontologies/role#AFRL_0000030,specification target role,other,AFO_role#AFRL:0000030
http://purl.allotrope.org/ontologies/role#AFRL_0000032,stationary phase,other,AFO_role#AFRL:0000032
http://purl.allotrope.org/ontologies/role#AFRL_0000033,temporal mean,other,AFO_role#AFRL:0000033
http://purl.allotrope.org/ontologies/role#AFRL_0000034,time segment,other,AFO_role#AFRL:0000034
http://purl.allotrope.org/ontologies/role#AFRL_0000035,sample role,other,AFO_role#AFRL:0000035
http://purl.allotrope.org/ontologies/role#AFRL_0000039,processing role,other,AFO_role#AFRL:0000039
http://purl.allotrope.org/ontologies/role#AFRL_0000040,bound role,other,AFO_role#AFRL:0000040
http://purl.allotrope.org/ontologies/role#AFRL_0000041,lower bound,other,AFO_role#AFRL:0000041
http://purl.allotrope.org/ontologies/role#AFRL_0000042,upper bound,other,AFO_role#AFRL:0000042
http://purl.allotrope.org/ontologies/role#AFRL_0000043,data output role,other,AFO_role#AFRL:0000043
http://purl.allotrope.org/ontologies/role#AFRL_0000044,data input role,other,AFO_role#AFRL:0000044
http://purl.allotrope.org/ontologies/role#AFRL_0000047,aggregation role,other,AFO_role#AFRL:0000047
http://purl.allotrope.org/ontologies/role#AFRL_0000048,aggregate role,other,AFO_role#AFRL:0000048
http://purl.allotrope.org/ontologies/role#AFRL_0000049,member role,other,AFO_role#AFRL:0000049
http://purl.allotrope.org/ontologies/role#AFRL_0000053,descriptive purpose,other,AFO_role#AFRL:0000053
http://purl.allotrope.org/ontologies/role#AFRL_0000054,causal role,other,AFO_role#AFRL:0000054
http://purl.allotrope.org/ontologies/role#AFRL_0000055,cause,other,AFO_role#AFRL:0000055
http://purl.allotrope.org/ontologies/role#AFRL_0000056,consequence,other,AFO_role#AFRL:0000056
http://purl.allotrope.org/ontologies/role#AFRL_0000057,invariant,other,AFO_role#AFRL:0000057
http://purl.allotrope.org/ontologies/role#AFRL_0000058,post condition,other,AFO_role#AFRL:0000058
http://purl.allotrope.org/ontologies/role#AFRL_0000059,precondition,other,AFO_role#AFRL:0000059
http://purl.allotrope.org/ontologies/role#AFRL_0000060,designative purpose,other,AFO_role#AFRL:0000060
http://purl.allotrope.org/ontologies/role#AFRL_0000062,index role,other,AFO_role#AFRL:0000062
http://purl.allotrope.org/ontologies/role#AFRL_0000064,directive purpose,other,AFO_role#AFRL:0000064
http://purl.allotrope.org/ontologies/role#AFRL_0000066,specified action,other,AFO_role#AFRL:0000066
http://purl.allotrope.org/ontologies/role#AFRL_0000067,specified capability,other,AFO_role#AFRL:0000067
http://purl.allotrope.org/ontologies/role#AFRL_0000068,specified quality,other,AFO_role#AFRL:0000068
http://purl.allotrope.org/ontologies/role#AFRL_0000069,specified situation,other,AFO_role#AFRL:0000069
http://purl.allotrope.org/ontologies/role#AFRL_0000071,specified procedure,other,AFO_role#AFRL:0000071
http://purl.allotrope.org/ontologies/role#AFRL_0000072,prescriptive purpose,other,AFO_role#AFRL:0000072
http://purl.allotrope.org/ontologies/role#AFRL_0000073,temporal role,other,AFO_role#AFRL:0000073
http://purl.allotrope.org/ontologies/role#AFRL_0000074,exception role,other,AFO_role#AFRL:0000074
http://purl.allotrope.org/ontologies/role#AFRL_0000075,variable,other,AFO_role#AFRL:0000075
http://purl.allotrope.org/ontologies/role#AFRL_0000077,dependent variable,other,AFO_role#AFRL:0000077
http://purl.allotrope.org/ontologies/role#AFRL_0000078,independent variable,other,AFO_role#AFRL:0000078
http://purl.allotrope.org/ontologies/role#AFRL_0000079,specified profile,other,AFO_role#AFRL:0000079
http://purl.allotrope.org/ontologies/role#AFRL_0000080,actual datum,other,AFO_role#AFRL:0000080
http://purl.allotrope.org/ontologies/role#AFRL_0000083,port role,other,AFO_role#AFRL:0000083
http://purl.allotrope.org/ontologies/role#AFRL_0000085,support role,other,AFO_role#AFRL:0000085
http://purl.allotrope.org/ontologies/role#AFRL_0000087,sender role,other,AFO_role#AFRL:0000087
http://purl.allotrope.org/ontologies/role#AFRL_0000088,receiver role,other,AFO_role#AFRL:0000088
http://purl.allotrope.org/ontologies/role#AFRL_0000090,transfer medium role,other,AFO_role#AFRL:0000090
http://purl.allotrope.org/ontologies/role#AFRL_0000091,general role,other,AFO_role#AFRL:0000091
http://purl.allotrope.org/ontologies/role#AFRL_0000092,at end,other,AFO_role#AFRL:0000092
http://purl.allotrope.org/ontologies/role#AFRL_0000093,at start,other,AFO_role#AFRL:0000093
http://purl.allotrope.org/ontologies/role#AFRL_0000094,during,other,AFO_role#AFRL:0000094
http://purl.allotrope.org/ontologies/role#AFRL_0000095,agent role,other,AFO_role#AFRL:0000095
http://purl.allotrope.org/ontologies/role#AFRL_0000096,component role,other,AFO_role#AFRL:0000096
http://purl.allotrope.org/ontologies/role#AFRL_0000097,detection stimulant role,other,AFO_role#AFRL:0000097
http://purl.allotrope.org/ontologies/role#AFRL_0000100,material output role,other,AFO_role#AFRL:0000100
http://purl.allotrope.org/ontologies/role#AFRL_0000101,system role,other,AFO_role#AFRL:0000101
http://purl.allotrope.org/ontologies/role#AFRL_0000102,subsystem role,other,AFO_role#AFRL:0000102
http://purl.allotrope.org/ontologies/role#AFRL_0000119,transferring role,other,AFO_role#AFRL:0000119
http://purl.allotrope.org/ontologies/role#AFRL_0000120,storage medium role,other,AFO_role#AFRL:0000120
http://purl.allotrope.org/ontologies/role#AFRL_0000121,storage role,other,AFO_role#AFRL:0000121
http://purl.allotrope.org/ontologies/role#AFRL_0000124,selection target role,other,AFO_role#AFRL:0000124
http://purl.allotrope.org/ontologies/role#AFRL_0000126,chromatographic phase,other,AFO_role#AFRL:0000126
http://purl.allotrope.org/ontologies/role#AFRL_0000127,analyte role,other,AFO_role#AFRL:0000127
http://purl.allotrope.org/ontologies/role#AFRL_0000146,system bond role,other,AFO_role#AFRL:0000146
http://purl.allotrope.org/ontologies/role#AFRL_0000147,out-port role,other,AFO_role#AFRL:0000147
http://purl.allotrope.org/ontologies/role#AFRL_0000148,in-port role,other,AFO_role#AFRL:0000148
http://purl.allotrope.org/ontologies/role#AFRL_0000149,linking medium role,other,AFO_role#AFRL:0000149
http://purl.allotrope.org/ontologies/role#AFRL_0000154,calculated datum,other,AFO_role#AFRL:0000154
http://purl.allotrope.org/ontologies/role#AFRL_0000155,derived measure,other,AFO_role#AFRL:0000155
http://purl.allotrope.org/ontologies/role#AFRL_0000156,base measure,other,AFO_role#AFRL:0000156
http://purl.allotrope.org/ontologies/role#AFRL_0000157,measure,other,AFO_role#AFRL:0000157
http://purl.allotrope.org/ontologies/role#AFRL_0000159,physical signal role,other,AFO_role#AFRL:0000159
http://purl.allotrope.org/ontologies/role#AFRL_0000160,physical input role,other,AFO_role#AFRL:0000160
http://purl.allotrope.org/ontologies/role#AFRL_0000161,physical output role,other,AFO_role#AFRL:0000161
http://purl.allotrope.org/ontologies/role#AFRL_0000164,gaseous mobile phase,other,AFO_role#AFRL:0000164
http://purl.allotrope.org/ontologies/role#AFRL_0000165,supercritical mobile phase,other,AFO_role#AFRL:0000165
http://purl.allotrope.org/ontologies/role#AFRL_0000166,contextual role,other,AFO_role#AFRL:0000166
http://purl.allotrope.org/ontologies/role#AFRL_0000167,operand role,other,AFO_role#AFRL:0000167
http://purl.allotrope.org/ontologies/role#AFRL_0000169,indexed member,other,AFO_role#AFRL:0000169
http://purl.allotrope.org/ontologies/role#AFRL_0000170,ordered member,other,AFO_role#AFRL:0000170
http://purl.allotrope.org/ontologies/role#AFRL_0000171,experiment sample role,other,AFO_role#AFRL:0000171
http://purl.allotrope.org/ontologies/role#AFRL_0000211,coated material role,other,AFO_role#AFRL:0000211
http://purl.allotrope.org/ontologies/role#AFRL_0000212,coating role,other,AFO_role#AFRL:0000212
http://purl.allotrope.org/ontologies/role#AFRL_0000213,measurand role,other,AFO_role#AFRL:0000213
http://purl.allotrope.org/ontologies/role#AFRL_0000216,additive role,other,AFO_role#AFRL:0000216
http://purl.allotrope.org/ontologies/role#AFRL_0000217,catalyst role,other,AFO_role#AFRL:0000217
http://purl.allotrope.org/ontologies/role#AFRL_0000218,effluent,other,AFO_role#AFRL:0000218
http://purl.allotrope.org/ontologies/role#AFRL_0000219,eluate,other,AFO_role#AFRL:0000219
http://purl.allotrope.org/ontologies/role#AFRL_0000220,eluent,other,AFO_role#AFRL:0000220
http://purl.allotrope.org/ontologies/role#AFRL_0000221,debris role,other,AFO_role#AFRL:0000221
http://purl.allotrope.org/ontologies/role#AFRL_0000223,detergent role,other,AFO_role#AFRL:0000223
http://purl.allotrope.org/ontologies/role#AFRL_0000224,diluent role,other,AFO_role#AFRL:0000224
http://purl.allotrope.org/ontologies/role#AFRL_0000225,dispersant role,other,AFO_role#AFRL:0000225
http://purl.allotrope.org/ontologies/role#AFRL_0000226,excipient role,other,AFO_role#AFRL:0000226
http://purl.allotrope.org/ontologies/role#AFRL_0000228,filtrate role,other,AFO_role#AFRL:0000228
http://purl.allotrope.org/ontologies/role#AFRL_0000229,reaction intermediate role,other,AFO_role#AFRL:0000229
http://purl.allotrope.org/ontologies/role#AFRL_0000230,marker role,other,AFO_role#AFRL:0000230
http://purl.allotrope.org/ontologies/role#AFRL_0000231,reactant role,other,AFO_role#AFRL:0000231
http://purl.allotrope.org/ontologies/role#AFRL_0000232,retentate role,other,AFO_role#AFRL:0000232
http://purl.allotrope.org/ontologies/role#AFRL_0000233,standard material role,other,AFO_role#AFRL:0000233
http://purl.allotrope.org/ontologies/role#AFRL_0000234,titrant role,other,AFO_role#AFRL:0000234
http://purl.allotrope.org/ontologies/role#AFRL_0000244,cleaning agent role,other,AFO_role#AFRL:0000244
http://purl.allotrope.org/ontologies/role#AFRL_0000247,origin datum,other,AFO_role#AFRL:0000247
http://purl.allotrope.org/ontologies/role#AFRL_0000248,relative datum role,other,AFO_role#AFRL:0000248
http://purl.allotrope.org/ontologies/role#AFRL_0000249,ingredient role,other,AFO_role#AFRL:0000249
http://purl.allotrope.org/ontologies/role#AFRL_0000250,sum,other,AFO_role#AFRL:0000250
http://purl.allotrope.org/ontologies/role#AFRL_0000251,version role,other,AFO_role#AFRL:0000251
http://purl.allotrope.org/ontologies/role#AFRL_0000252,validation sample role,other,AFO_role#AFRL:0000252
http://purl.allotrope.org/ontologies/role#AFRL_0000253,control sample role,other,AFO_role#AFRL:0000253
http://purl.allotrope.org/ontologies/role#AFRL_0000254,calibration sample role,other,AFO_role#AFRL:0000254
http://purl.allotrope.org/ontologies/role#AFRL_0000255,standard sample role,other,AFO_role#AFRL:0000255
http://purl.allotrope.org/ontologies/role#AFRL_0000256,unknown sample role,other,AFO_role#AFRL:0000256
http://purl.allotrope.org/ontologies/role#AFRL_0000257,quality control sample role,other,AFO_role#AFRL:0000257
http://purl.allotrope.org/ontologies/role#AFRL_0000258,reference sample role,other,AFO_role#AFRL:0000258
http://purl.allotrope.org/ontologies/role#AFRL_0000259,blank role,other,AFO_role#AFRL:0000259
http://purl.allotrope.org/ontologies/role#AFRL_0000260,spiked sample role,other,AFO_role#AFRL:0000260
http://purl.allotrope.org/ontologies/role#AFRL_0000261,unspiked sample role,other,AFO_role#AFRL:0000261
http://purl.allotrope.org/ontologies/role#AFRL_0000262,spatio-temporal role,other,AFO_role#AFRL:0000262
http://purl.allotrope.org/ontologies/role#AFRL_0000263,destination datum,other,AFO_role#AFRL:0000263
http://purl.allotrope.org/ontologies/role#AFRL_0000264,term mathematical role,other,AFO_role#AFRL:0000264
http://purl.allotrope.org/ontologies/role#AFRL_0000269,solvent role,other,AFO_role#AFRL:0000269
http://purl.allotrope.org/ontologies/role#AFRL_0000270,solute role,other,AFO_role#AFRL:0000270
http://purl.allotrope.org/ontologies/role#AFRL_0000271,dispersed phase role,other,AFO_role#AFRL:0000271
http://purl.allotrope.org/ontologies/role#AFRL_0000272,continuous phase role,other,AFO_role#AFRL:0000272
http://purl.allotrope.org/ontologies/role#AFRL_0000273,dispersion role,other,AFO_role#AFRL:0000273
http://purl.allotrope.org/ontologies/role#AFRL_0000274,dissolution role,other,AFO_role#AFRL:0000274
http://purl.allotrope.org/ontologies/role#AFRL_0000275,initial response,other,AFO_role#AFRL:0000275
http://purl.allotrope.org/ontologies/role#AFRL_0000276,primary response,other,AFO_role#AFRL:0000276
http://purl.allotrope.org/ontologies/role#AFRL_0000277,mathematical role,other,AFO_role#AFRL:0000277
http://purl.allotrope.org/ontologies/role#AFRL_0000278,x-coordinate role,other,AFO_role#AFRL:0000278
http://purl.allotrope.org/ontologies/role#AFRL_0000279,y-coordinate role,other,AFO_role#AFRL:0000279
http://purl.allotrope.org/ontologies/role#AFRL_0000280,coordinate role,other,AFO_role#AFRL:0000280
http://purl.allotrope.org/ontologies/role#AFRL_0000281,Cartesian coordinate role,other,AFO_role#AFRL:0000281
http://purl.allotrope.org/ontologies/role#AFRL_0000285,reference datum,other,AFO_role#AFRL:0000285
http://purl.allotrope.org/ontologies/role#AFRL_0000286,temporal reference role,other,AFO_role#AFRL:0000286
http://purl.allotrope.org/ontologies/role#AFRL_0000287,operator role,other,AFO_role#AFRL:0000287
http://purl.allotrope.org/ontologies/role#AFRL_0000288,selection role,other,AFO_role#AFRL:0000288
http://purl.allotrope.org/ontologies/role#AFRL_0000289,cleaning role,other,AFO_role#AFRL:0000289
http://purl.allotrope.org/ontologies/role#AFRL_0000290,subject role,other,AFO_role#AFRL:0000290
http://purl.allotrope.org/ontologies/role#AFRL_0000291,detection role,other,AFO_role#AFRL:0000291
http://purl.allotrope.org/ontologies/role#AFRL_0000292,detection target role,other,AFO_role#AFRL:0000292
http://purl.allotrope.org/ontologies/role#AFRL_0000293,analysis role,other,AFO_role#AFRL:0000293
http://purl.allotrope.org/ontologies/role#AFRL_0000294,measurement role,other,AFO_role#AFRL:0000294
http://purl.allotrope.org/ontologies/role#AFRL_0000295,linking role,other,AFO_role#AFRL:0000295
http://purl.allotrope.org/ontologies/role#AFRL_0000296,controlling role,other,AFO_role#AFRL:0000296
http://purl.allotrope.org/ontologies/role#AFRL_0000297,controlled object role,other,AFO_role#AFRL:0000297
http://purl.allotrope.org/ontologies/role#AFRL_0000298,dilution role,other,AFO_role#AFRL:0000298
http://purl.allotrope.org/ontologies/role#AFRL_0000299,result role,other,AFO_role#AFRL:0000299
http://purl.allotrope.org/ontologies/role#AFRL_0000312,ratio datum role,other,AFO_role#AFRL:0000312
http://purl.allotrope.org/ontologies/role#AFRL_0000313,difference datum role,other,AFO_role#AFRL:0000313
http://purl.allotrope.org/ontologies/role#AFRL_0000314,relation role,other,AFO_role#AFRL:0000314
http://purl.allotrope.org/ontologies/role#AFRL_0000316,first member,other,AFO_role#AFRL:0000316
http://purl.allotrope.org/ontologies/role#AFRL_0000317,last member,other,AFO_role#AFRL:0000317
http://purl.allotrope.org/ontologies/role#AFRL_0000319,statistical role,other,AFO_role#AFRL:0000319
http://purl.allotrope.org/ontologies/role#AFRL_0000320,arithmetic mean role,other,AFO_role#AFRL:0000320
http://purl.allotrope.org/ontologies/role#AFRL_0000321,median role,other,AFO_role#AFRL:0000321
http://purl.allotrope.org/ontologies/role#AFRL_0000322,skewness role,other,AFO_role#AFRL:0000322
http://purl.allotrope.org/ontologies/role#AFRL_0000323,variance role,other,AFO_role#AFRL:0000323
http://purl.allotrope.org/ontologies/role#AFRL_0000324,statistical sample role,other,AFO_role#AFRL:0000324
http://purl.allotrope.org/ontologies/role#AFRL_0000325,statistical population role,other,AFO_role#AFRL:0000325
http://purl.allotrope.org/ontologies/role#AFRL_0000326,random variable,other,AFO_role#AFRL:0000326
http://purl.allotrope.org/ontologies/role#AFRL_0000328,statistic datum role,other,AFO_role#AFRL:0000328
http://purl.allotrope.org/ontologies/role#AFRL_0000330,trigger datum,other,AFO_role#AFRL:0000330
http://purl.allotrope.org/ontologies/role#AFRL_0000332,survival range,other,AFO_role#AFRL:0000332
http://purl.allotrope.org/ontologies/role#AFRL_0000333,alert datum,other,AFO_role#AFRL:0000333
http://purl.allotrope.org/ontologies/role#AFRL_0000335,reference signal,other,AFO_role#AFRL:0000335
http://purl.allotrope.org/ontologies/role#AFRL_0000336,domain (math),other,AFO_role#AFRL:0000336
http://purl.allotrope.org/ontologies/role#AFRL_0000337,codomain (math),other,AFO_role#AFRL:0000337
http://purl.allotrope.org/ontologies/role#AFRL_0000339,liquid mobile phase,other,AFO_role#AFRL:0000339
http://purl.allotrope.org/ontologies/role#AFRL_0000340,detector role,other,AFO_role#AFRL:0000340
http://purl.allotrope.org/ontologies/role#AFRL_0000344,synthesis role,other,AFO_role#AFRL:0000344
http://purl.allotrope.org/ontologies/role#AFRL_0000345,formulation role,other,AFO_role#AFRL:0000345
http://purl.allotrope.org/ontologies/role#AFRL_0000347,particulate phase,other,AFO_role#AFRL:0000347
http://purl.allotrope.org/ontologies/role#AFRL_0000351,active pharmaceutical ingredient role,other,AFO_role#AFRL:0000351
http://purl.allotrope.org/ontologies/role#AFRL_0000352,specimen role,other,AFO_role#AFRL:0000352
http://purl.allotrope.org/ontologies/role#AFRL_0000359,by-product role,other,AFO_role#AFRL:0000359
http://purl.allotrope.org/ontologies/role#AFRL_0000360,product role,other,AFO_role#AFRL:0000360
http://purl.allotrope.org/ontologies/role#AFRL_0000361,batch role,other,AFO_role#AFRL:0000361
http://purl.allotrope.org/ontologies/role#AFRL_0000362,filtration role,other,AFO_role#AFRL:0000362
http://purl.allotrope.org/ontologies/role#AFRL_0000363,rinse solution role,other,AFO_role#AFRL:0000363
http://purl.allotrope.org/ontologies/role#AFRL_0000364,impurity role,other,AFO_role#AFRL:0000364
